,0,1,2,cat1,cat2,cat3,cat4,cat5,cat6,cat7,cat8,cat9,cat10,cat11,cat12,cat13,cat14,cat15,cat16,cat17,cat18,cat19,cat20,cat21,cat22,cat23,cat24,cat25,cat26,target
1231,606.9353916676873,231.98140545903163,-378.1955142018524,E,I,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,21.72
1232,3167.2809864542783,-82.0099841205959,1878.7055363084617,E,B,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,18.290009
1233,-3129.520176878439,273.6628991359332,118.97070279705717,A,K,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,20.2187
1234,-2698.582154139476,60.71322551236385,-201.7474390499666,C,I,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,20.531299
1235,133.5117847700463,-285.06122514664924,-357.9694977392258,A,I,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,21.279998000000003
1236,-1132.6368728352088,-310.95641898361293,-223.62770299509697,B,A,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,17.67
1237,1350.0667402738877,170.70574946118515,39.01306236129366,D,I,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,20.560005
1238,2591.320496933994,-1234.9938125650488,286.8824716889568,B,D,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,19.3
1239,-2613.6463640543016,119.11638988854051,349.04086084099754,C,A,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,20.2031
1240,2840.2692221133784,-1131.3824082338103,25.769206675710578,E,L,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,19.67999
1241,2605.623770993422,5125.220951353242,1056.432084601732,D,J,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,15.35
1242,-2663.0598124855555,120.23144875342095,245.08963041643588,C,K,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,20.375
1243,-3064.727121636783,296.01855026214463,422.0082234940138,B,B,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,19.875
1244,-501.4685459596851,-266.232616288383,228.4190603822944,C,F,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,18.959999
1245,-3126.087128254287,294.3903863565938,259.06315007257973,D,K,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,19.9063
1246,1288.3585742316236,241.94473162504158,-448.7550084539997,D,D,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,20.78001
1247,-1527.7358745178956,-327.37640724311257,-141.69763623792534,B,H,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,20.7187
1248,2053.376130181857,395.02575887847826,56.593115387776116,C,A,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,19.669998
1249,-129.32105220004894,143.86406456562938,96.39762521615174,B,C,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,20.099998
1250,-1390.7972918130847,-341.2097800557865,-289.20371756324585,C,A,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,20.90999
1251,-527.3416322076824,-168.86267477683452,481.6676669610549,A,C,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,20.38
1252,-833.7235437146442,-182.45138842675374,523.5193419841437,C,B,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,19.15
1253,-1100.2617745295552,-296.2391050986745,-38.07308664809873,C,C,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,19.75
1254,1891.2866750037517,-748.1468733567464,28.605294285097173,B,L,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,17.97
1255,-101.52920460395804,179.60262250817945,142.171379490827,D,D,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,18.380005
1256,2958.546226016395,-714.9929216689922,1575.7232584526541,B,B,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,17.220001
1257,-2686.969113804829,75.874722678741,-97.5555610392245,D,I,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,19.8906
1258,1139.6215292170457,257.8061655460792,-107.83614097712545,A,J,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,21.49
1259,1604.2209301543055,953.0198881550908,-327.68019145773945,E,G,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,20.670006
1260,-2273.6154210449185,-58.719380065579564,-57.7017280322156,C,F,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,20.9218
1261,1934.9408415551625,2828.578657928621,-959.2660760038773,D,A,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,20.36
1262,2639.3522074005105,-1302.7410378239567,4.41952343884909,C,F,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,19.89
1263,1531.3646787205864,1556.5997241256534,-647.8711690701622,C,E,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,18.72
1264,-1914.7227793129302,-198.13448633270994,-57.63660168712208,D,L,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,19.6875
1265,2152.192209666692,1784.8558047358083,762.4614532321608,E,H,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,22.5
1266,-1023.0243360973546,-228.8460171824456,632.6349228572649,E,G,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,18.760002
1267,-2092.2548555831695,-133.93284486670206,-348.888594387584,B,C,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,20.5
1268,-2593.295940302453,80.62974635585729,134.994205511882,D,B,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,19.734398000000002
1269,2428.962438418122,-1103.2998413000355,72.69916529771285,C,F,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,19.71001
1270,2617.748705504351,-495.7380052399776,-542.7640763063987,E,C,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,19.740005
1271,1574.0268236065701,777.2417464011635,-589.0972551917637,D,G,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,19.979996
1272,1856.429155797385,313.2789275593263,423.4859754522023,C,F,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,21.39999
1273,-1331.2530209099343,-388.1273533981746,-323.66670144279567,A,E,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,20.580001
1274,-1678.5671109555342,-267.81158378262575,-152.88214520062357,C,L,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,20.6875
1275,1767.1769574744212,1270.5973240722585,-646.5387236842128,C,H,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,19.32999
1276,2847.6871047714553,-1058.4130583812798,210.41531146896114,A,L,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,20.470001
1277,2894.5965864915056,-1028.230948780337,-12.316110797390156,E,A,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,19.049988
1278,-3124.182789847375,302.8547304863858,319.52838447517763,A,K,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,20.25
1279,1381.3531130549623,706.8058984143516,321.1824102883971,D,B,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,20.229995000000002
1280,2597.5423220202365,-316.31964277667987,-534.8305088218684,E,K,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,23.080002
1281,-738.0779434570002,-339.177763369452,39.94701056063848,E,H,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,20.37
1282,976.4272406733742,756.3168032199887,-694.619816935047,C,E,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,19.64
1283,-3224.9147478434206,256.4412315686302,-219.11111056188693,D,F,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,19.9687
1284,1738.409311573186,696.4982957207371,1290.1788653418666,A,H,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,20.32
1285,-1166.599890041904,-368.0551886648164,-295.3958199543953,D,L,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,20.299995000000003
1286,-1620.6758198540256,-208.533825495854,81.83383216479895,A,B,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,21.578094
1287,356.6343855110687,127.90924816408182,908.9252773307073,A,C,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,20.770004
1288,41.449834014503885,-230.819159418974,60.93918306786225,C,E,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,18.39999
1289,159.68669552159554,-286.99252464414474,-178.6681079062772,D,J,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,19.13
1290,2057.4841091140593,-147.8800791355455,315.23610315343484,E,J,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,20.009995
1291,223.8138056113589,-320.19380190508554,-42.30687493610425,C,B,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,19.89
1292,1744.1082323458006,1611.2149099927176,1159.7914287564918,B,F,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,22.8
1293,2074.2723983520177,-560.7143835555977,-94.43023170968803,C,E,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,19.79999
1294,1723.8459508262763,-356.24542252454364,318.83598113275804,B,K,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,16.75999
1295,1238.3940889209928,1496.4008760161432,54.6288040748342,C,F,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,20.169998
1296,-1338.0775089817676,-389.6000159397886,-281.71254140202797,B,E,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,19.470001999999997
1297,2439.715552806037,-1273.9036007964376,-427.68449129031944,C,H,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,21.01
1298,2996.5679409223458,-558.61032952878,1871.129232937912,D,B,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,24.309997
1299,679.7558210828997,981.8864415835719,626.8018266807518,B,C,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,21.03
1300,810.6325355860077,-809.8799009083614,-114.20992793935986,D,L,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,20.24
1301,1904.4309368198221,750.9402246696711,-268.8007896156905,C,K,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,19.779998000000003
1302,1338.9342590682627,411.3512882662781,-535.4919554406796,C,C,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,19.940003
1303,2026.8563227788566,-599.0641406212304,12.906680694172554,A,C,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,21.240005
1304,2454.658594919859,-1479.65491923472,-207.3881886930254,E,L,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,20.559997
1305,2932.239164705097,-926.2140393960352,45.46635802184641,D,A,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,21.26999
1306,2465.2671883296616,-942.8434765334121,103.32515965577721,C,E,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,20.06
1307,2203.489710554608,-737.9985875797025,150.43144578320576,C,B,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,21.99
1308,2108.716878740053,-895.0645110300597,-337.63689425075705,E,K,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,20.12999
1309,1885.4344286090252,-340.80178876855575,3.4192628321580334,B,E,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,20.89
1310,-1718.8169925397872,-150.71001510569343,53.442728545175164,D,I,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,23.85941
1311,2775.3771630813185,-1338.038875037675,33.91702802879413,B,A,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,19.57999
1312,1886.2281093278752,662.0869259547743,-281.69932947979015,A,L,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,18.84
1313,1948.7013041444936,-574.0541421051388,225.25599150350877,A,L,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,19.42999
1314,697.2001536943293,610.3466783309163,267.64329114149314,B,I,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,20.37999
1315,-1598.1252263929405,-258.5509659578606,-42.09536493928363,C,C,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,17.468795999999998
1316,1045.5113679268907,1125.5302443150072,-245.4043567493004,C,C,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,20.28999
1317,-1206.2613107320324,-202.41393494368486,179.71560504845317,D,I,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,17.95
1318,-2286.6237453714143,-52.50322135633569,-16.420618323904808,A,F,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,19.718803
1319,-1359.651543640325,-258.0132386885826,92.23700687638154,E,C,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,21.13
1320,-2869.7180507622656,138.41552715630755,-154.77604755117912,B,L,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,20.484401000000002
1321,2538.7892971012125,-1045.0618600667462,166.90515867452993,C,J,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,19.29999
1322,671.0608429296922,522.6033286338834,197.36186716327538,D,I,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,19.98999
1323,1349.4893355317377,985.7418860757177,-400.7634989845466,B,F,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,20.38
1324,-2661.037037330054,103.5958836314597,155.6353440147653,A,K,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,19.7813
1325,2591.353017377581,-279.1331211656733,802.1466682242869,B,A,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,17.93001
1326,-1741.7869356426468,-128.024663412733,452.5217029709206,D,H,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,21.343704000000002
1327,-1743.1241149206771,-242.43559443813524,4.734201309429126,A,I,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,19.109406
1328,-1534.5700439245004,-331.8629342926813,-269.0218487078231,E,G,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,19.75
1329,-1516.6436745084652,-345.8085504371375,-158.37201321121844,B,H,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,20.5937
1330,-250.23904205238352,-308.2206322416362,109.72952629993203,E,E,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,20.66
1331,-1749.1661425149812,-137.3710188970704,487.4507364930848,B,H,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,19.0312
1332,-2676.5969565438318,134.42221567932734,318.08390879546795,D,J,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,20.1875
1333,-2507.0557335689123,24.44898878807448,5.053660524629883,A,G,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,19.75
1334,-680.4968131449453,-139.19031771576135,-79.13651889690745,D,G,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,20.939995
1335,-2401.4706555386156,-18.14518130898807,-99.80534392329297,B,L,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,20.2031
1336,1394.972097374342,-123.92627301995935,83.95748026233707,B,D,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,20.42
1337,1905.9378643239281,-609.5784947440926,86.5292070077438,E,J,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,20.279999
1338,-2869.5006718207705,128.0786590092309,-210.48101968682622,C,L,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,19.859398000000002
1339,2550.4420514889466,-1047.475681973806,471.9753997919132,D,K,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,19.509995
1340,-1326.4310047914123,-177.914910854506,516.788789422692,E,D,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,21.259995
1341,1189.6046335656038,469.50628878121455,-251.75768305206597,B,H,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,20.870003
1342,2194.164158731066,4027.965026879083,1230.864302192219,C,J,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,21.05
1343,-1558.9087170586206,-129.79679862930325,438.43027208505816,A,D,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,25.9062
1344,2182.7850660611875,-911.8760057734665,-99.17788660653571,B,C,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,16.939989999999998
1345,2722.1708801837844,-573.699120187923,242.83062450636425,B,K,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,18.73001
1346,222.7120694207626,-220.96232417492288,50.49418262655967,A,A,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,19.880005
1347,-3174.0701725072136,276.6496307605163,32.20425295515832,D,I,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,20.4062
1348,455.0561654509066,-134.2101424257815,733.5796654549995,E,K,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,16.81999
1349,2156.7266805831373,126.18112345238363,169.05729046079804,C,J,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,23.56999
1350,2278.0362957401103,-763.5963035010633,15.780007420414854,C,E,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,19.76001
1351,-1411.7051074480767,-275.73148353312416,127.86896189229611,E,L,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,17.625
1352,-1338.158953623809,-383.2967822696235,-257.67337676517656,A,E,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,19.940002
1353,1755.5085254071034,900.86833239709,-245.0872176562054,B,B,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,19.190002
1354,-2719.740980008157,141.6747479897024,192.0371288602552,D,H,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,20.0625
1355,2067.5829053353395,-366.2430252718957,337.0595758218583,E,B,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,21.02
1356,-3237.2857825192937,310.5634665790279,118.13722743963021,E,F,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,19.8438
1357,2906.9025334424314,-1321.9391553447215,-366.2080812858061,E,F,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,21.299988
1358,-1691.7843084804388,-166.02939906916458,90.16480885315127,C,J,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,20.75
1359,-1323.8535997362644,-372.10392697316666,-331.6224909141081,B,E,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,22.96999
1360,-1682.7955961852783,-242.7543748919869,-199.86355890699502,B,K,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,20.375
1361,-2031.9455701144834,-100.45130643576856,-73.51900737172114,C,F,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,22.0
1362,-680.0351506351285,-414.4659336770102,-240.2104253470281,B,K,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,21.18
1363,-2604.4253538038365,83.523731050816,162.44938974457222,D,B,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,19.7344
1364,-2797.1493324733187,144.77011726982403,102.87626546655598,C,D,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,20.2813
1365,2188.0978457610486,1884.008460530052,78.95906650081926,D,F,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,18.50999
1366,2023.5991649517152,-480.7485674894087,9.566357516900032,B,A,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,18.28
1367,-1547.6004448543883,-357.7480155337883,-311.5987554203275,E,G,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,19.75
1368,1899.2057119341225,1904.830745113862,-111.05976717706343,C,E,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,16.12
1369,-2821.1649872686558,135.14439842693525,-21.298871686745077,C,C,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,19.9843
1370,-2520.971075815165,27.277334845177002,-15.498864312820468,A,F,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,19.9375
1371,2355.0230789479347,-718.7975507436068,-207.05156856090497,E,G,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,19.279999
1372,-3127.4821074305214,283.9460984504578,172.97306014088636,B,K,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,19.75
1373,-356.5134463867263,-172.81477582336933,156.6090526952874,B,J,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,21.34
1374,2389.8846520423062,-1156.1023625229266,-93.1748485034538,A,E,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,18.19
1375,2622.273610983236,-200.39251083456935,233.44505064094687,B,L,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,23.0
1376,-2713.374204599911,126.93904963912226,172.56636615785203,D,H,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,20.0625
1377,-1676.980629737837,-266.71631992043797,-114.22607696038457,A,L,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,18.625
1378,-1199.6854868020096,-185.7341858772472,647.9836817268492,A,J,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,20.689995
1379,2262.408070623412,456.3473991835311,177.02702862931426,C,I,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,19.709992
1380,-1702.1784045773652,-210.57176765743563,85.77128590589189,C,J,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,24.4375
1381,2204.2934793829286,-94.30577541018148,-73.54828596264186,E,C,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,21.67
1382,1963.9235002804958,-141.79902921782556,556.8314910446658,A,G,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,19.850006
1383,920.7200138277251,1325.7844456323173,509.31256730717774,B,H,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,22.059998
1384,-747.0101795227138,-304.41199094697487,-25.135991378120323,A,G,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,20.450004999999997
1385,-816.8353441527125,-152.9398880394172,179.63822517044866,A,B,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,19.14999
1386,-2933.442703161071,189.13331518038316,36.06316769819211,C,I,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,20.5938
1387,2021.402635534688,-479.07368269094843,408.78505972218323,D,B,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,19.78999
1388,1834.2375296508333,672.1042571694737,-33.099309297957646,E,J,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,17.660003
1389,2562.6237065323944,-1183.999300265275,-240.99321345114802,C,L,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,19.610001
1390,906.4057367036355,573.0567577145757,-658.2276521772851,B,E,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,17.47
1391,-910.839304395284,64.27853527806866,595.0304540601917,C,G,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,20.75
